,Unnamed: 0,chatroom,group,html,id,issue,mentions,sent,text,urls,username,clean
548,549,test_Typescript,test_Typescript,"How can i create a dynamic instance of a class? Something like this:new CLASSNAMEFROMSTRING(""Title"",""Dummy Title"",null);",549,,,2017-01-05 07:51:18,"How can i create a dynamic instance of a class? Something like this:new CLASSNAMEFROMSTRING(""Title"",""Dummy Title"",null);",,iDiver76,sanojqa see error use name
549,550,test_Typescript,test_Typescript,"Hi, can I ask a syntax question here?",550,,,2017-01-05 14:43:33,"Hi, can I ask a syntax question here?",,arnederuwe,appium doesnt find require element
550,551,test_Typescript,test_Typescript,try ;),551,,,2017-01-05 14:43:47,try ;),,DrMabuse23,get
551,552,test_Typescript,test_Typescript,[<-CODE->],552,,,2017-01-05 14:44:05,[<-CODE->],,arnederuwe,appium use uiautomator
552,553,test_Typescript,test_Typescript,"this works, but I was wondering if there was a construct like this: [<-CODE->]",553,,,2017-01-05 14:45:40,"this works, but I was wondering if there was a construct like this: [<-CODE->]",,arnederuwe,
553,554,test_Typescript,test_Typescript,I'm lazy you see ;),554,,,2017-01-05 14:45:56,I'm lazy you see ;),,arnederuwe,seem current code one post old one
554,555,test_Typescript,test_Typescript,intellix: its life,555,,,2017-01-05 14:46:03,intellix: its life,,jacobus-brogly,dnt see
555,556,test_Typescript,test_Typescript,"[<-CODE->] Works fine too, so I was wondering if there was a similar way for class variables",556,,,2017-01-05 14:59:33,"[<-CODE->] Works fine too, so I was wondering if there was a similar way for class variables",,arnederuwe,error match mention
556,557,test_Typescript,test_Typescript,"const [a,b] = [foo‘, bar']",557,,,2017-01-05 15:19:33,"const [a,b] = [foo‘, bar']",,DrMabuse23,work ios
557,558,test_Typescript,test_Typescript,like this ?,558,,,2017-01-05 15:19:37,like this ?,,DrMabuse23,work ios
558,559,test_Typescript,test_Typescript,"that works, the problem is that typeAPrivateList and typeBPrivateList are class variables, they are already declaerd in the constructor",559,,,2017-01-05 15:23:19,"that works, the problem is that typeAPrivateList and typeBPrivateList are class variables, they are already declaerd in the constructor",,arnederuwe,name work ios actually get issue ios
559,560,test_Typescript,test_Typescript,Does anyone know how to fix VS from showing zillions of typescript errors from my d.ts files? I have a build working perfectly using webpack but it shows all kinds of TS2307 errors and such that are taken care of via webpackexternalsand other packages. (I am invoking webpack via a build target and also <TypescriptCompileBlocked /> in the csproj),560,,,2017-01-06 01:53:11,Does anyone know how to fix VS from showing zillions of typescript errors from my d.ts files? I have a build working perfectly using webpack but it shows all kinds of TS2307 errors and such that are taken care of via webpackexternalsand other packages. (I am invoking webpack via a build target and also <TypescriptCompileBlocked /> in the csproj),,bherila,see old ios driver
560,561,test_Typescript,test_Typescript,For TS2307 you need to either use the path mapping facilities in tsconfig or generate dummy module definitions usingdeclare module 'whatever',561,,,2017-01-06 01:57:28,For TS2307 you need to either use the path mapping facilities in tsconfig or generate dummy module definitions usingdeclare module 'whatever',,dtabuenc,guess new version use appiumxcuitestdriver
561,562,test_Typescript,test_Typescript,"visual studio can be weird sometimes though, do you see the same errors when compiling from commandline using plain tsc? (no webpack)",562,,,2017-01-06 01:57:59,"visual studio can be weird sometimes though, do you see the same errors when compiling from commandline using plain tsc? (no webpack)",,dtabuenc,use appium locator name
562,563,test_Typescript,test_Typescript,It's strange though that you would need externals and packages for code in your declaration files,563,,,2017-01-06 01:58:44,It's strange though that you would need externals and packages for code in your declaration files,,dtabuenc,work
563,564,test_Typescript,test_Typescript,so i'd be interested to know the specifics of one or two pacakges that you are seeing that error for,564,,,2017-01-06 01:58:57,so i'd be interested to know the specifics of one or two pacakges that you are seeing that error for,,dtabuenc,sure appium use assume use appiumxcuitestdriver
564,565,test_Typescript,test_Typescript,another strategy is to use wildcard declarations,565,,,2017-01-06 01:59:27,another strategy is to use wildcard declarations,,dtabuenc,havent work appium long time
565,566,test_Typescript,test_Typescript,"hmm I am a bit of a noobie at setting up the thing, I guess. I am using ts-loader and have never tried to get it to compile with just tsc",566,,,2017-01-06 02:00:11,"hmm I am a bit of a noobie at setting up the thing, I guess. I am using ts-loader and have never tried to get it to compile with just tsc",,bherila,aniket fine thank response
566,567,test_Typescript,test_Typescript,"I use tsloader, but it still compiles fine with tsc for me",567,,,2017-01-06 02:00:33,"I use tsloader, but it still compiles fine with tsc for me",,dtabuenc,use appiumxcuitestdriver per changelog
567,568,test_Typescript,test_Typescript,"declare module 'xxx';did not work, it says ""Invalid module name in augmentation""",568,,,2017-01-06 02:00:58,"declare module 'xxx';did not work, it says ""Invalid module name in augmentation""",,bherila,
568,569,test_Typescript,test_Typescript,let me see if I can add the paths to tsconfig.json,569,,,2017-01-06 02:01:28,let me see if I can add the paths to tsconfig.json,,bherila,ideally name work
569,570,test_Typescript,test_Typescript,can I just add it to rootDirs?,570,,,2017-01-06 02:01:58,can I just add it to rootDirs?,,bherila,aniket fin
570,571,test_Typescript,test_Typescript,Well I'm trying to understand what modules you are actually mapping to somewhere else,571,,,2017-01-06 02:02:24,Well I'm trying to understand what modules you are actually mapping to somewhere else,,dtabuenc,
571,572,test_Typescript,test_Typescript,to see if you are doing it correctly or not,572,,,2017-01-06 02:02:30,to see if you are doing it correctly or not,,dtabuenc,check javaclient library
572,573,test_Typescript,test_Typescript,declare module 'xxx'needs to be in ad.tsfile,573,,,2017-01-06 02:03:48,declare module 'xxx'needs to be in ad.tsfile,,dtabuenc,javaclient lob else code wont compile right
573,574,test_Typescript,test_Typescript,"It's actually just not finding the modules from the same folder. I have a fileaddress.tsxinside a folder calledsrcwhich also has a file calledclientdata.ts; in address.tsx I haveimport {states} from ""clientdata"";and it isn't finding clientdata.",574,,,2017-01-06 02:04:02,"It's actually just not finding the modules from the same folder. I have a fileaddress.tsxinside a folder calledsrcwhich also has a file calledclientdata.ts; in address.tsx I haveimport {states} from ""clientdata"";and it isn't finding clientdata.",,bherila,
574,575,test_Typescript,test_Typescript,oh ok.. so it' snot from yourd.tsfiles that's the problem,575,,,2017-01-06 02:04:40,oh ok.. so it' snot from yourd.tsfiles that's the problem,,dtabuenc,
575,576,test_Typescript,test_Typescript,"Actually I changed it to ""./clientdata"" and that seemed to work",576,,,2017-01-06 02:04:41,"Actually I changed it to ""./clientdata"" and that seemed to work",,bherila,
576,577,test_Typescript,test_Typescript,yeah so when you don't do relative paths..,577,,,2017-01-06 02:04:55,yeah so when you don't do relative paths..,,dtabuenc,sanojqa try something like findelementbyiosuiautomation
577,578,test_Typescript,test_Typescript,it will try to resolve modules fromnode_modules,578,,,2017-01-06 02:05:01,it will try to resolve modules fromnode_modules,,dtabuenc,aniket let try update
578,579,test_Typescript,test_Typescript,ohh,579,,,2017-01-06 02:05:10,ohh,,bherila,good see appium log get error name
579,580,test_Typescript,test_Typescript,even though I added my src folder to rootDirs?,580,,,2017-01-06 02:05:15,even though I added my src folder to rootDirs?,,bherila,helpful debug
580,581,test_Typescript,test_Typescript,it will walk up your folders,581,,,2017-01-06 02:05:16,it will walk up your folders,,dtabuenc,appium support parralel test ios apps
581,582,test_Typescript,test_Typescript,so first don't add your src folder torootDirs,582,,,2017-01-06 02:05:27,so first don't add your src folder torootDirs,,dtabuenc,problem face protractor soon invoke app immediately try inject protractor javascript webview
582,583,test_Typescript,test_Typescript,you want to set it forrootDir,583,,,2017-01-06 02:05:35,you want to set it forrootDir,,dtabuenc,case splash screen screen native screen injection protractor script fail due absence webview
583,584,test_Typescript,test_Typescript,now... if youw ant it to work like you had,584,,,2017-01-06 02:06:00,now... if youw ant it to work like you had,,dtabuenc,dump appium log helpful
584,585,test_Typescript,test_Typescript,you need to add some path mappings,585,,,2017-01-06 02:06:03,you need to add some path mappings,,dtabuenc,thing face add main activity name
585,586,test_Typescript,test_Typescript,I see... I am ok with using './' I think it is probably a better practice,586,,,2017-01-06 02:10:07,I see... I am ok with using './' I think it is probably a better practice,,bherila,java appium sure protractor
586,587,test_Typescript,test_Typescript,"I do have one more question, it is not happening on my computer but it is happening on my friend's. He tried to open it up and has 1000s of ""duplicate identifier"" errors from d.ts files.",587,,,2017-01-06 02:10:33,"I do have one more question, it is not happening on my computer but it is happening on my friend's. He tried to open it up and has 1000s of ""duplicate identifier"" errors from d.ts files.",,bherila,get server log
587,588,test_Typescript,test_Typescript,webpack build also does work on his machine,588,,,2017-01-06 02:10:45,webpack build also does work on his machine,,bherila,stop server launch random
588,589,test_Typescript,test_Typescript,you can use baseUrl too for it to work without relative paths,589,,,2017-01-06 02:10:58,you can use baseUrl too for it to work without relative paths,,dtabuenc,sometime use launch app successfully sometimes show issue
589,590,test_Typescript,test_Typescript,for best intellisense and IDE support it's always good to make sure your project compiles fine through planetsc,590,,,2017-01-06 02:11:38,for best intellisense and IDE support it's always good to make sure your project compiles fine through planetsc,,dtabuenc,
590,591,test_Typescript,test_Typescript,just make sure you do --noEmit or something,591,,,2017-01-06 02:11:46,just make sure you do --noEmit or something,,dtabuenc,appium welcome appium
591,592,test_Typescript,test_Typescript,unless you want a gazillion .js files generated throughout your codebase,592,,,2017-01-06 02:11:58,unless you want a gazillion .js files generated throughout your codebase,,dtabuenc,plz help solve error
